Mã giao dịch,Đại lý,Điểm bán hàng,Thuê bao mua dịch vụ,Thuộc đối tác/chi nhánh,Dịch vụ,Tên gói,Tên kênh,Trạng thái cước,Cờ chốt cước,Trạng thái giao dịch,Thời gian thực hiện giao dịch,Thời gian chốt hoa hồng giao dịch,Loại giao dịch,Giá,Hoa hồng điểm bán,Hoa hồng đại lý
159304519,"IPacking","IPacking_db",84788382818,"TTCNTT",COMBO_TT3,MBF30,Bán hàng qua API,OK_DK_MBF30_SUCC_VAS,Ðã chốt,Thành công,05/07/2023 18:05:49,05/07/2023 18:05:49,Cài đặt,30000,0,8182
159304381,"IPacking","IPacking_db",84932907211,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,05/07/2023 18:01:11,05/07/2023 18:01:11,Cài đặt,70000,0,22909
159304055,"IPacking","IPacking_db",84796183709,"TTCNTT",COMBO_TT3,MBF30,Bán hàng qua API,OK_DK_MBF30_SUCC_VAS,Ðã chốt,Thành công,05/07/2023 17:45:47,05/07/2023 17:45:47,Cài đặt,30000,0,8182
159304013,"IPacking","IPacking_db",841210347652,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,05/07/2023 17:44:40,05/07/2023 17:44:40,Cài đặt,70000,0,22909
159303839,"IPacking","IPacking_db",84939584504,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 17:37:00,05/07/2023 17:37:00,Cài đặt,90000,0,29455
159303821,"IPacking","IPacking_db",84792585294,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 17:36:35,05/07/2023 17:36:35,Cài đặt,90000,0,29455
159303695,"IPacking","IPacking_db",84932176614,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,05/07/2023 17:29:42,05/07/2023 17:29:42,Cài đặt,70000,0,22909
159303669,"IPacking","IPacking_db",84794749067,"TTCNTT",COMBO_TT3,MBF30,Bán hàng qua API,OK_DK_MBF30_SUCC_VAS,Ðã chốt,Thành công,05/07/2023 17:28:42,05/07/2023 17:28:42,Cài đặt,30000,0,8182
159303485,"IPacking","IPacking_db",84708299326,"TTCNTT",MOBILEINTERNET,D15,Bán hàng qua API,OK_D15_DK_SUCC_VAS_XH,Ðã chốt,Thành công,05/07/2023 17:19:50,05/07/2023 17:19:50,Cài đặt,15000,0,6818
159303453,"IPacking","IPacking_db",84789624469,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 17:18:34,05/07/2023 17:18:34,Cài đặt,90000,0,29455
159303295,"IPacking","IPacking_db",84908459196,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 17:11:13,05/07/2023 17:11:13,Cài đặt,90000,0,29455
159303035,"IPacking","IPacking_db",84905202591,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,05/07/2023 16:57:59,05/07/2023 16:57:59,Cài đặt,150000,0,49091
159302709,"IPacking","IPacking_db",84776511859,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,05/07/2023 16:45:37,05/07/2023 16:45:37,Cài đặt,70000,0,22909
159302477,"IPacking","IPacking_db",84908832522,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,05/07/2023 16:35:10,05/07/2023 16:35:10,Cài đặt,150000,0,49091
159301961,"IPacking","IPacking_db",84908569704,"TTCNTT",MOBILEINTERNET,D15,Bán hàng qua API,OK_D15_DK_SUCC_VAS_XH,Ðã chốt,Thành công,05/07/2023 16:12:25,05/07/2023 16:12:25,Cài đặt,15000,0,6818
159301791,"IPacking","IPacking_db",84766483174,"TTCNTT",COMBO_TT3,MBF30,Bán hàng qua API,OK_DK_MBF30_SUCC_VAS,Ðã chốt,Thành công,05/07/2023 16:04:59,05/07/2023 16:04:59,Cài đặt,30000,0,8182
159301693,"IPacking","IPacking_db",84906698263,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 16:02:01,05/07/2023 16:02:01,Cài đặt,90000,0,29455
159301677,"IPacking","IPacking_db",84907744642,"TTCNTT",COMBO_TT3,NA90,Bán hàng qua API,OK_NA90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 16:01:37,05/07/2023 16:01:37,Cài đặt,90000,0,29455
159301617,"IPacking","IPacking_db",84768722776,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,05/07/2023 15:59:15,05/07/2023 15:59:15,Cài đặt,70000,0,22909
159301555,"IPacking","IPacking_db",84906533794,"TTCNTT",COMBO_TT3,MBF30,Bán hàng qua API,OK_DK_MBF30_SUCC_VAS,Ðã chốt,Thành công,05/07/2023 15:56:33,05/07/2023 15:56:33,Cài đặt,30000,0,8182
159300655,"IPacking","IPacking_db",84939503981,"TTCNTT",COMBO_TT3,MBF30,Bán hàng qua API,OK_DK_MBF30_SUCC_VAS,Ðã chốt,Thành công,05/07/2023 15:19:49,05/07/2023 15:19:49,Cài đặt,30000,0,8182
159300465,"IPacking","IPacking_db",84896469759,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 15:12:53,05/07/2023 15:12:53,Cài đặt,90000,0,29455
159300353,"IPacking","IPacking_db",84778276729,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,05/07/2023 15:07:03,05/07/2023 15:07:03,Cài đặt,70000,0,22909
159300299,"IPacking","IPacking_db",84906264427,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 15:04:57,05/07/2023 15:04:57,Cài đặt,90000,0,29455
159299805,"IPacking","IPacking_db",84793938736,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 14:44:58,05/07/2023 14:44:58,Cài đặt,90000,0,29455
159299591,"IPacking","IPacking_db",84795136183,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,05/07/2023 14:37:31,05/07/2023 14:37:31,Cài đặt,70000,0,22909
159299507,"IPacking","IPacking_db",84934140144,"TTCNTT",COMBO_TT3,MBF30,Bán hàng qua API,OK_DK_MBF30_SUCC_VAS,Ðã chốt,Thành công,05/07/2023 14:34:37,05/07/2023 14:34:37,Cài đặt,30000,0,8182
159299489,"IPacking","IPacking_db",84934991534,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 14:33:38,05/07/2023 14:33:38,Cài đặt,90000,0,29455
159299383,"IPacking","IPacking_db",84932637626,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 14:29:41,05/07/2023 14:29:41,Cài đặt,90000,0,29455
159299287,"IPacking","IPacking_db",84793711027,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,05/07/2023 14:24:21,05/07/2023 14:24:21,Cài đặt,70000,0,22909
159299099,"IPacking","IPacking_db",84904921130,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 14:16:33,05/07/2023 14:16:33,Cài đặt,90000,0,29455
159298753,"IPacking","IPacking_db",84934589802,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 13:59:36,05/07/2023 13:59:36,Cài đặt,90000,0,29455
159298703,"IPacking","IPacking_db",84905354509,"TTCNTT",COMBO_TT3,KC120,Bán hàng qua API,OK_KC120_DK_SUCC,Ðã chốt,Thành công,05/07/2023 13:57:08,05/07/2023 13:57:08,Cài đặt,120000,0,39273
159298625,"IPacking","IPacking_db",84937271745,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 13:53:38,05/07/2023 13:53:38,Cài đặt,90000,0,29455
159298605,"IPacking","IPacking_db",84796732050,"TTCNTT",MOBILEINTERNET,D15,Bán hàng qua API,OK_D15_DK_SUCC_VAS_XH,Ðã chốt,Thành công,05/07/2023 13:52:32,05/07/2023 13:52:32,Cài đặt,15000,0,6818
159298431,"IPacking","IPacking_db",84766904731,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 13:42:50,05/07/2023 13:42:50,Cài đặt,90000,0,29455
159297515,"IPacking","IPacking_db",84939599754,"TTCNTT",MOBILEINTERNET,D15,Bán hàng qua API,OK_D15_DK_SUCC_VAS_XH,Ðã chốt,Thành công,05/07/2023 12:55:28,05/07/2023 12:55:28,Cài đặt,15000,0,6818
159297487,"IPacking","IPacking_db",84907799517,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 12:53:35,05/07/2023 12:53:35,Cài đặt,90000,0,29455
159297317,"IPacking","IPacking_db",84703694723,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 12:45:14,05/07/2023 12:45:14,Cài đặt,90000,0,29455
159296953,"IPacking","IPacking_db",84708731793,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 12:27:43,05/07/2023 12:27:43,Cài đặt,90000,0,29455
159296925,"IPacking","IPacking_db",84933854137,"TTCNTT",MOBILEINTERNET,D15,Bán hàng qua API,OK_D15_DK_SUCC_VAS_XH,Ðã chốt,Thành công,05/07/2023 12:26:25,05/07/2023 12:26:25,Cài đặt,15000,0,6818
159296559,"IPacking","IPacking_db",84775809881,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 12:09:43,05/07/2023 12:09:43,Cài đặt,90000,0,29455
159296359,"IPacking","IPacking_db",84933809683,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 12:01:43,05/07/2023 12:01:43,Cài đặt,90000,0,29455
159296307,"IPacking","IPacking_db",84783275999,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 11:59:41,05/07/2023 11:59:41,Cài đặt,90000,0,29455
159295929,"IPacking","IPacking_db",84783755639,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 11:48:19,05/07/2023 11:48:19,Cài đặt,90000,0,29455
159295923,"IPacking","IPacking_db",84938754627,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 11:48:08,05/07/2023 11:48:08,Cài đặt,90000,0,29455
159295761,"IPacking","IPacking_db",84938610709,"TTCNTT",COMBO_TT3,NA120,Bán hàng qua API,OK_NA120_DK_SUCC,Ðã chốt,Thành công,05/07/2023 11:42:54,05/07/2023 11:42:54,Cài đặt,120000,0,39273
159295387,"IPacking","IPacking_db",84935935004,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,05/07/2023 11:32:23,05/07/2023 11:32:23,Cài đặt,70000,0,22909
159295369,"IPacking","IPacking_db",84768048937,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 11:31:49,05/07/2023 11:31:49,Cài đặt,90000,0,29455
159295317,"IPacking","IPacking_db",84931516122,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 11:29:43,05/07/2023 11:29:43,Cài đặt,90000,0,29455
159295221,"IPacking","IPacking_db",84907197520,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 11:26:25,05/07/2023 11:26:25,Cài đặt,90000,0,29455
159295197,"IPacking","IPacking_db",84906854027,"TTCNTT",COMBO_TT3,KC120,Bán hàng qua API,OK_KC120_DK_SUCC,Ðã chốt,Thành công,05/07/2023 11:25:30,05/07/2023 11:25:30,Cài đặt,120000,0,39273
159295097,"IPacking","IPacking_db",84778454125,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,05/07/2023 11:22:41,05/07/2023 11:22:41,Cài đặt,70000,0,22909
159294955,"IPacking","IPacking_db",84783651493,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 11:18:20,05/07/2023 11:18:20,Cài đặt,90000,0,29455
159294937,"IPacking","IPacking_db",84905366911,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 11:17:34,05/07/2023 11:17:34,Cài đặt,90000,0,29455
159294839,"IPacking","IPacking_db",84768187463,"TTCNTT",MOBILEINTERNET,D15,Bán hàng qua API,OK_D15_DK_SUCC_VAS_XH,Ðã chốt,Thành công,05/07/2023 11:14:17,05/07/2023 11:14:17,Cài đặt,15000,0,6818
159294739,"IPacking","IPacking_db",84935960540,"TTCNTT",COMBO_TT3,MBF30,Bán hàng qua API,OK_DK_MBF30_SUCC_VAS,Ðã chốt,Thành công,05/07/2023 11:12:05,05/07/2023 11:12:05,Cài đặt,30000,0,8182
159294735,"IPacking","IPacking_db",84704198456,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 11:11:58,05/07/2023 11:11:58,Cài đặt,90000,0,29455
159293299,"IPacking","IPacking_db",0763252612,"TTCNTT",MOBILEINTERNET,D15,Bán hàng qua API,OK_D15_DK_SUCC_VAS_XH,Ðã chốt,Thành công,05/07/2023 10:25:07,05/07/2023 10:25:07,Cài đặt,15000,0,6818
159292827,"IPacking","IPacking_db",84782717839,"TTCNTT",MOBILEINTERNET,D15,Bán hàng qua API,OK_D15_DK_SUCC_VAS_XH,Ðã chốt,Thành công,05/07/2023 10:07:19,05/07/2023 10:07:19,Cài đặt,15000,0,6818
159290203,"IPacking","IPacking_db",84777297779,"TTCNTT",MOBILEINTERNET,D15,Bán hàng qua API,OK_D15_DK_SUCC_VAS_XH,Ðã chốt,Thành công,05/07/2023 08:46:19,05/07/2023 08:46:19,Cài đặt,15000,0,6818
159289977,"IPacking","IPacking_db",84939141211,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,05/07/2023 08:38:24,05/07/2023 08:38:24,Cài đặt,150000,0,49091
159289811,"IPacking","IPacking_db",84908866018,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 08:32:56,05/07/2023 08:32:56,Cài đặt,90000,0,29455
159289741,"IPacking","IPacking_db",84767935063,"TTCNTT",COMBO_TT3,NA90,Bán hàng qua API,OK_NA90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 08:30:32,05/07/2023 08:30:32,Cài đặt,90000,0,29455
159289621,"IPacking","IPacking_db",84935047229,"TTCNTT",COMBO_TT3,NA120,Bán hàng qua API,OK_NA120_DK_SUCC,Ðã chốt,Thành công,05/07/2023 08:26:57,05/07/2023 08:26:57,Cài đặt,120000,0,39273
159289389,"IPacking","IPacking_db",84908166867,"TTCNTT",COMBO_TT3,NA90,Bán hàng qua API,OK_NA90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 08:18:26,05/07/2023 08:18:26,Cài đặt,90000,0,29455
159288965,"IPacking","IPacking_db",84939088690,"TTCNTT",COMBO_TT3,MBF30,Bán hàng qua API,OK_DK_MBF30_SUCC_VAS,Ðã chốt,Thành công,05/07/2023 08:04:19,05/07/2023 08:04:19,Cài đặt,30000,0,8182
159288497,"IPacking","IPacking_db",84899853379,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 07:43:55,05/07/2023 07:43:55,Cài đặt,90000,0,29455
159288471,"IPacking","IPacking_db",84704470526,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 07:42:44,05/07/2023 07:42:44,Cài đặt,90000,0,29455
159288369,"IPacking","IPacking_db",84795857179,"TTCNTT",MOBILEINTERNET,D15,Bán hàng qua API,OK_D15_DK_SUCC_VAS_XH,Ðã chốt,Thành công,05/07/2023 07:38:28,05/07/2023 07:38:28,Cài đặt,15000,0,6818
159286329,"IPacking","IPacking_db",84908952904,"TTCNTT",MOBILEINTERNET,D15,Bán hàng qua API,OK_D15_DK_SUCC_VAS_XH,Ðã chốt,Thành công,05/07/2023 01:28:53,05/07/2023 01:28:53,Cài đặt,15000,0,6818
159285561,"IPacking","IPacking_db",84938558873,"TTCNTT",MOBILEINTERNET,D15,Bán hàng qua API,OK_D15_DK_SUCC_VAS_XH,Ðã chốt,Thành công,04/07/2023 22:20:03,04/07/2023 22:20:03,Cài đặt,15000,0,6818
159285239,"IPacking","IPacking_db",84936647267,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,04/07/2023 21:54:35,04/07/2023 21:54:35,Cài đặt,70000,0,22909
159285207,"IPacking","IPacking_db",84935962210,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,04/07/2023 21:52:45,04/07/2023 21:52:45,Cài đặt,90000,0,29455
159284675,"IPacking","IPacking_db",84767526245,"TTCNTT",COMBO_TT3,MBF30,Bán hàng qua API,OK_DK_MBF30_SUCC_VAS,Ðã chốt,Thành công,04/07/2023 21:21:26,04/07/2023 21:21:26,Cài đặt,30000,0,8182
159282845,"IPacking","IPacking_db",84907553765,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,04/07/2023 20:03:58,04/07/2023 20:03:58,Cài đặt,70000,0,22909
159282755,"IPacking","IPacking_db",84794693249,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,04/07/2023 20:00:52,04/07/2023 20:00:52,Cài đặt,90000,0,29455
159282625,"IPacking","IPacking_db",84933362796,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,04/07/2023 19:56:41,04/07/2023 19:56:41,Cài đặt,90000,0,29455
159282607,"IPacking","IPacking_db",84777563248,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,04/07/2023 19:55:49,04/07/2023 19:55:49,Cài đặt,90000,0,29455
159282571,"IPacking","IPacking_db",84937034936,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,04/07/2023 19:54:29,04/07/2023 19:54:29,Cài đặt,90000,0,29455
159282545,"IPacking","IPacking_db",84708347205,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,04/07/2023 19:53:44,04/07/2023 19:53:44,Cài đặt,90000,0,29455
159282453,"IPacking","IPacking_db",84934852986,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,04/07/2023 19:49:54,04/07/2023 19:49:54,Cài đặt,90000,0,29455
159282199,"IPacking","IPacking_db",84901544816,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,04/07/2023 19:41:51,04/07/2023 19:41:51,Cài đặt,90000,0,29455
159281789,"IPacking","IPacking_db",84931225368,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,04/07/2023 19:27:50,04/07/2023 19:27:50,Cài đặt,70000,0,22909
159281703,"IPacking","IPacking_db",84764790179,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,04/07/2023 19:25:29,04/07/2023 19:25:29,Cài đặt,90000,0,29455
159281621,"IPacking","IPacking_db",84899299326,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,04/07/2023 19:22:24,04/07/2023 19:22:24,Cài đặt,90000,0,29455
159281475,"IPacking","IPacking_db",84782551269,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,04/07/2023 19:17:33,04/07/2023 19:17:33,Cài đặt,90000,0,29455
159281281,"IPacking","IPacking_db",84762014309,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,04/07/2023 19:10:44,04/07/2023 19:10:44,Cài đặt,90000,0,29455
159281269,"IPacking","IPacking_db",84936463534,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,04/07/2023 19:10:22,04/07/2023 19:10:22,Cài đặt,70000,0,22909
159280549,"IPacking","IPacking_db",84933442278,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,04/07/2023 18:48:05,04/07/2023 18:48:05,Cài đặt,90000,0,29455
159280527,"IPacking","IPacking_db",84706117634,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,04/07/2023 18:47:14,04/07/2023 18:47:14,Cài đặt,70000,0,22909
159280345,"IPacking","IPacking_db",84769467423,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,04/07/2023 18:41:31,04/07/2023 18:41:31,Cài đặt,70000,0,22909
159280185,"IPacking","IPacking_db",84936213257,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,04/07/2023 18:35:26,04/07/2023 18:35:26,Cài đặt,90000,0,29455
159280085,"IPacking","IPacking_db",84901348160,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,04/07/2023 18:32:05,04/07/2023 18:32:05,Cài đặt,90000,0,29455
159280059,"IPacking","IPacking_db",84764348667,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,04/07/2023 18:31:20,04/07/2023 18:31:20,Cài đặt,90000,0,29455
159280045,"IPacking","IPacking_db",84902758408,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,04/07/2023 18:31:11,04/07/2023 18:31:11,Cài đặt,90000,0,29455
159279979,"IPacking","IPacking_db",84786499564,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,04/07/2023 18:28:53,04/07/2023 18:28:53,Cài đặt,90000,0,29455
159279675,"IPacking","IPacking_db",84933958090,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,04/07/2023 18:17:30,04/07/2023 18:17:30,Cài đặt,90000,0,29455
159279559,"IPacking","IPacking_db",84937815318,"TTCNTT",COMBO_TT3,NA90,Bán hàng qua API,OK_NA90_DK_SUCC,Ðã chốt,Thành công,04/07/2023 18:13:17,04/07/2023 18:13:17,Cài đặt,90000,0,29455
159279505,"IPacking","IPacking_db",84932566047,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,04/07/2023 18:11:13,04/07/2023 18:11:13,Cài đặt,150000,0,49091
159279345,"IPacking","IPacking_db",84763428189,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,04/07/2023 18:04:12,04/07/2023 18:04:12,Cài đặt,90000,0,29455
159278675,"IPacking","IPacking_db",84786749722,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,04/07/2023 17:38:25,04/07/2023 17:38:25,Cài đặt,70000,0,22909
159278609,"IPacking","IPacking_db",84768486300,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,04/07/2023 17:35:04,04/07/2023 17:35:04,Cài đặt,90000,0,29455
159278001,"IPacking","IPacking_db",84777502750,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,04/07/2023 17:13:01,04/07/2023 17:13:01,Cài đặt,90000,0,29455
159277777,"IPacking","IPacking_db",84787682879,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,04/07/2023 17:01:40,04/07/2023 17:01:40,Cài đặt,90000,0,29455
159277499,"IPacking","IPacking_db",84937382668,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,04/07/2023 16:49:58,04/07/2023 16:49:58,Cài đặt,150000,0,49091
159277461,"IPacking","IPacking_db",84906399417,"TTCNTT",COMBO_TT3,MBF30,Bán hàng qua API,OK_DK_MBF30_SUCC_VAS,Ðã chốt,Thành công,04/07/2023 16:47:47,04/07/2023 16:47:47,Cài đặt,30000,0,8182
159276953,"IPacking","IPacking_db",84767523568,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,04/07/2023 16:26:26,04/07/2023 16:26:26,Cài đặt,90000,0,29455
159275629,"IPacking","IPacking_db",84934020532,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,04/07/2023 15:34:29,04/07/2023 15:34:29,Cài đặt,70000,0,22909
159275047,"IPacking","IPacking_db",84937367127,"TTCNTT",COMBO_TT3,NA90,Bán hàng qua API,OK_NA90_DK_SUCC,Ðã chốt,Thành công,04/07/2023 15:12:01,04/07/2023 15:12:01,Cài đặt,90000,0,29455
159274903,"IPacking","IPacking_db",84779824444,"TTCNTT",COMBO_TT3,MBF30,Bán hàng qua API,OK_DK_MBF30_SUCC_VAS,Ðã chốt,Thành công,04/07/2023 15:06:12,04/07/2023 15:06:12,Cài đặt,30000,0,8182
